2,0,0
2,5,0
2,1,0
2,6,0
2,2,0
2,7,0
2,4,0
2,9,0
2,3,0
2,8,0
2,2,0
2,7,0
2,0,0
2,5,6
2,1,0
2,6,7
2,2,0
2,7,8
2,4,0
2,8,9
2,3,0
2,7,8
2,2,0
2,6,7
