2,5,0
2,2,0
2,7,0
2,3,0
4,5,0
1,5,0
1,5,0
2,5,0
2,2,0
2,7,0
2,3,0
4,4,0
4,4,0
2,8,0
2,2,0
2,7,0
4,6,0
2,1,0
2,1,0
2,8,0
2,7,0
4,2,0
2,5,0
2,2,0
2,7,0
2,3,0
4,5,0
2,5,0
2,2,0
2,7,0
2,3,0
4,4,0
2,4,0
2,4,0
2,8,0
2,2,0
2,7,0
2,1,0
2,1,0
2,1,0
2,1,0
2,9,0
2,1,0
2,8,0
2,7,0
4,3,0
4,1,0
2,2,0
2,2,0
4,2,0
2,2,0
2,2,0
4,2,0
2,2,0
2,1,0
2,3,0
1,7,0
4,2,0
2,8,0
2,8,0
2,8,0
1,8,0
2,8,0
2,2,0
2,2,0
1,2,0
1,2,0
2,2,0
2,7,0
2,7,0
2,2,0
